Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
368,22,Male,Graduate,Mexico,6.0,WhatsApp,Yes,6.2,6.0,Negative
369,19,Female,Undergraduate,France,4.1,Instagram,No,7.9,7.0,Positive
370,21,Male,Graduate,Canada,4.9,Instagram,Yes,7.3,6.0,Negative
371,20,Female,Undergraduate,Spain,4.7,TikTok,Yes,7.2,6.0,Negative
372,22,Male,Graduate,Denmark,3.5,Facebook,No,8.3,8.0,Positive
373,19,Female,Undergraduate,Ireland,4.4,Instagram,Yes,7.5,7.0,Negative
374,21,Male,Graduate,India,6.3,WhatsApp,Yes,6.0,5.0,Negative
375,20,Female,Undergraduate,Switzerland,3.4,Instagram,No,8.4,8.0,Positive
376,22,Male,Graduate,Turkey,5.0,TikTok,Yes,7.2,6.0,Negative
377,19,Female,Undergraduate,USA,7.3,Instagram,Yes,5.0,5.0,Negative
378,21,Male,Graduate,Mexico,6.1,WhatsApp,Yes,6.1,6.0,Negative
379,20,Female,Undergraduate,France,4.0,Instagram,No,8.0,7.0,Positive
380,22,Male,Graduate,Canada,4.8,TikTok,Yes,7.4,6.0,Negative
381,19,Female,Undergraduate,Spain,4.6,Instagram,Yes,7.3,6.0,Negative
382,21,Male,Graduate,Denmark,3.4,Facebook,No,8.4,8.0,Positive
383,20,Female,Undergraduate,Ireland,4.3,TikTok,Yes,7.6,7.0,Negative
384,22,Male,Graduate,India,6.4,WhatsApp,Yes,5.9,5.0,Negative
385,19,Female,Undergraduate,Switzerland,3.3,Instagram,No,8.5,8.0,Positive
386,21,Male,Graduate,Turkey,4.9,Instagram,Yes,7.3,6.0,Negative
387,20,Female,Undergraduate,USA,7.4,TikTok,Yes,4.9,5.0,Negative
388,22,Male,Graduate,Mexico,6.2,WhatsApp,Yes,6.0,6.0,Negative
389,19,Female,Undergraduate,France,3.9,Instagram,No,8.1,7.0,Positive
390,21,Male,Graduate,Canada,4.7,Instagram,Yes,7.5,6.0,Negative
391,20,Female,Undergraduate,Spain,4.5,TikTok,Yes,7.4,6.0,Negative
392,22,Male,Graduate,Denmark,3.3,Facebook,No,8.5,8.0,Positive
393,19,Female,Undergraduate,Ireland,4.2,Instagram,Yes,7.7,7.0,Negative
394,21,Male,Graduate,India,6.5,WhatsApp,Yes,5.8,5.0,Negative
395,20,Female,Undergraduate,Switzerland,3.2,Instagram,No,8.6,8.0,Positive
396,22,Male,Graduate,Turkey,4.8,TikTok,Yes,7.4,6.0,Negative
397,19,Female,Undergraduate,USA,7.5,Instagram,Yes,4.8,5.0,Negative
398,21,Male,Graduate,Mexico,6.3,WhatsApp,Yes,5.9,6.0,Negative
399,20,Female,Undergraduate,France,3.8,Instagram,No,8.2,7.0,Positive
400,22,Male,Graduate,Canada,4.6,TikTok,Yes,7.6,6.0,Negative
401,19,Female,Undergraduate,Spain,4.4,Instagram,Yes,7.5,6.0,Negative
402,21,Male,Graduate,Denmark,3.2,Facebook,No,8.6,8.0,Positive
403,20,Female,Undergraduate,Ireland,4.1,TikTok,Yes,7.8,7.0,Negative
404,22,Male,Graduate,India,6.6,WhatsApp,Yes,5.7,5.0,Negative
405,19,Female,Undergraduate,Switzerland,3.1,Instagram,No,8.7,8.0,Positive
406,21,Male,Graduate,Turkey,4.7,Instagram,Yes,7.5,6.0,Negative
407,20,Female,Undergraduate,USA,7.6,TikTok,Yes,4.7,5.0,Negative
408,22,Male,Graduate,Mexico,6.4,WhatsApp,Yes,5.8,6.0,Negative
409,19,Female,Undergraduate,France,3.7,Instagram,No,8.3,7.0,Positive
410,21,Male,Graduate,Canada,4.5,Instagram,Yes,7.7,6.0,Negative
411,20,Female,Undergraduate,Spain,4.3,TikTok,Yes,7.6,6.0,Negative
412,22,Male,Graduate,Denmark,3.1,Facebook,No,8.7,8.0,Positive
413,19,Female,Undergraduate,Ireland,4.0,Instagram,Yes,7.9,7.0,Negative
414,21,Male,Graduate,India,6.7,WhatsApp,Yes,5.6,5.0,Negative
415,20,Female,Undergraduate,Switzerland,3.0,Instagram,No,8.8,8.0,Positive
416,22,Male,Graduate,Turkey,4.6,TikTok,Yes,7.6,6.0,Negative
417,19,Female,Undergraduate,USA,7.7,Instagram,Yes,4.6,5.0,Negative
418,21,Male,Graduate,Mexico,6.5,WhatsApp,Yes,5.7,6.0,Negative
419,20,Female,Undergraduate,France,3.6,Instagram,No,8.4,7.0,Positive
420,22,Male,Graduate,Canada,4.4,TikTok,Yes,7.8,6.0,Negative
421,19,Female,Undergraduate,Spain,4.2,Instagram,Yes,7.7,6.0,Negative
422,21,Male,Graduate,Denmark,3.0,Facebook,No,8.8,8.0,Positive
423,20,Female,Undergraduate,Ireland,3.9,TikTok,Yes,8.0,7.0,Negative
424,22,Male,Graduate,India,6.8,WhatsApp,Yes,5.5,5.0,Negative
425,19,Female,Undergraduate,Switzerland,2.9,Instagram,No,8.9,8.0,Positive
426,21,Male,Graduate,Turkey,4.5,Instagram,Yes,7.7,6.0,Negative
427,20,Female,Undergraduate,USA,7.8,TikTok,Yes,4.5,5.0,Negative
428,22,Male,Graduate,Mexico,6.6,WhatsApp,Yes,5.6,6.0,Negative
429,19,Female,Undergraduate,France,3.5,Instagram,No,8.5,7.0,Positive
430,21,Male,Graduate,Canada,4.3,Instagram,Yes,7.9,6.0,Negative
431,20,Female,Undergraduate,Spain,4.1,TikTok,Yes,7.8,6.0,Negative
432,22,Male,Graduate,Denmark,2.9,Facebook,No,8.9,8.0,Positive
433,19,Female,Undergraduate,Ireland,3.8,Instagram,Yes,8.1,7.0,Negative
434,21,Male,Graduate,India,6.9,WhatsApp,Yes,5.4,5.0,Negative
435,20,Female,Undergraduate,Switzerland,2.8,Instagram,No,9.0,8.0,Positive
436,22,Male,Graduate,Turkey,4.4,TikTok,Yes,7.8,6.0,Negative
437,19,Female,Undergraduate,USA,7.9,Instagram,Yes,4.4,5.0,Negative
438,21,Male,Graduate,Mexico,6.7,WhatsApp,Yes,5.5,6.0,Negative
439,20,Female,Undergraduate,France,3.4,Instagram,No,8.6,7.0,Positive
440,22,Male,Graduate,Canada,4.2,TikTok,Yes,8.0,6.0,Negative
441,19,Female,Undergraduate,Spain,4.0,Instagram,Yes,7.9,6.0,Negative
442,21,Male,Graduate,Denmark,2.8,Facebook,No,9.0,8.0,Positive
443,20,Female,Undergraduate,Ireland,3.7,TikTok,Yes,8.2,7.0,Negative
444,22,Male,Graduate,India,7.0,WhatsApp,Yes,5.3,5.0,Negative
445,19,Female,Undergraduate,Switzerland,2.7,Instagram,No,9.1,8.0,Positive
446,21,Male,Graduate,Turkey,4.3,Instagram,Yes,7.9,6.0,Negative
447,20,Female,Undergraduate,USA,8.0,TikTok,Yes,4.3,5.0,Negative
448,22,Male,Graduate,Mexico,6.8,WhatsApp,Yes,5.4,6.0,Negative
449,19,Female,Undergraduate,France,3.3,Instagram,No,8.7,7.0,Positive
450,21,Male,Graduate,Canada,4.1,Instagram,Yes,8.1,6.0,Negative
451,20,Female,Undergraduate,Spain,3.9,TikTok,Yes,8.0,6.0,Negative
452,22,Male,Graduate,Denmark,2.7,Facebook,No,9.1,8.0,Positive
453,19,Female,Undergraduate,Ireland,3.6,Instagram,Yes,8.3,7.0,Negative
454,21,Male,Graduate,India,7.1,WhatsApp,Yes,5.2,5.0,Negative
455,20,Female,Undergraduate,Switzerland,2.6,Instagram,No,9.2,8.0,Positive
456,22,Male,Graduate,Turkey,4.2,TikTok,Yes,8.0,6.0,Negative
457,19,Female,Undergraduate,USA,8.1,Instagram,Yes,4.2,5.0,Negative
458,21,Male,Graduate,Mexico,6.9,WhatsApp,Yes,5.3,6.0,Negative
459,20,Female,Undergraduate,France,3.2,Instagram,No,8.8,7.0,Positive
460,22,Male,Graduate,Canada,4.0,TikTok,Yes,8.2,6.0,Negative
461,19,Female,Undergraduate,Spain,3.8,Instagram,Yes,8.1,6.0,Negative
462,21,Male,Graduate,Denmark,2.6,Facebook,No,9.2,8.0,Positive
463,20,Female,Undergraduate,Ireland,3.5,TikTok,Yes,8.4,7.0,Negative
464,22,Male,Graduate,India,7.2,WhatsApp,Yes,5.1,5.0,Negative
465,19,Female,Undergraduate,Switzerland,2.5,Instagram,No,9.3,8.0,Positive
466,21,Male,Graduate,Turkey,4.1,Instagram,Yes,8.1,6.0,Negative
467,20,Female,Undergraduate,USA,8.2,TikTok,Yes,4.1,5.0,Negative
468,22,Male,Graduate,Mexico,7.0,WhatsApp,Yes,5.2,6.0,Negative
469,19,Female,Undergraduate,France,3.1,Instagram,No,8.9,7.0,Positive
470,21,Male,Graduate,Canada,3.9,Instagram,Yes,8.3,6.0,Negative
471,20,Female,Undergraduate,Spain,3.7,TikTok,Yes,8.2,6.0,Negative
472,22,Male,Graduate,Denmark,2.5,Facebook,No,9.3,8.0,Positive
473,19,Female,Undergraduate,Ireland,3.4,Instagram,Yes,8.5,7.0,Negative
474,21,Male,Graduate,India,7.3,WhatsApp,Yes,5.0,5.0,Negative
475,20,Female,Undergraduate,Switzerland,2.4,Instagram,No,9.4,8.0,Positive
476,22,Male,Graduate,Turkey,4.0,TikTok,Yes,8.2,6.0,Negative
477,19,Female,Undergraduate,USA,8.3,Instagram,Yes,4.0,5.0,Negative
478,21,Male,Graduate,Mexico,7.1,WhatsApp,Yes,5.1,6.0,Negative
479,20,Female,Undergraduate,France,3.0,Instagram,No,9.0,7.0,Positive
480,22,Male,Graduate,Canada,3.8,TikTok,Yes,8.4,6.0,Negative
481,19,Female,Undergraduate,Spain,3.6,Instagram,Yes,8.3,6.0,Negative
482,21,Male,Graduate,Denmark,2.4,Facebook,No,9.4,8.0,Positive
483,20,Female,Undergraduate,Ireland,3.3,TikTok,Yes,8.6,7.0,Negative
484,22,Male,Graduate,India,7.4,WhatsApp,Yes,4.9,5.0,Negative
485,19,Female,Undergraduate,Switzerland,2.3,Instagram,No,9.5,8.0,Positive
486,21,Male,Graduate,Turkey,3.9,Instagram,Yes,8.3,6.0,Negative
487,20,Female,Undergraduate,USA,8.4,TikTok,Yes,3.9,5.0,Negative
488,22,Male,Graduate,Mexico,7.2,WhatsApp,Yes,5.0,6.0,Negative
489,19,Female,Undergraduate,France,2.9,Instagram,No,9.1,7.0,Positive
490,21,Male,Graduate,Canada,3.7,Instagram,Yes,8.5,6.0,Negative
491,20,Female,Undergraduate,Spain,3.5,TikTok,Yes,8.4,6.0,Negative
492,22,Male,Graduate,Denmark,2.3,Facebook,No,9.5,8.0,Positive
493,19,Female,Undergraduate,Ireland,3.2,Instagram,Yes,8.7,7.0,Negative
494,21,Male,Graduate,India,7.5,WhatsApp,Yes,4.8,5.0,Negative
495,20,Female,Undergraduate,Switzerland,2.2,Instagram,No,9.6,8.0,Positive
496,22,Male,Graduate,Turkey,3.8,TikTok,Yes,8.4,6.0,Negative
497,19,Female,Undergraduate,USA,8.5,Instagram,Yes,3.8,5.0,Negative
498,21,Male,Graduate,Mexico,7.3,WhatsApp,Yes,4.9,6.0,Negative
499,20,Female,Undergraduate,France,2.8,Instagram,No,9.2,7.0,Positive
500,22,Male,Graduate,Canada,3.6,TikTok,Yes,8.6,6.0,Negative
501,19,Female,Undergraduate,Brazil,6.2,WhatsApp,Yes,6.3,6.0,Negative
502,21,Male,Graduate,China,4.5,WeChat,No,7.8,7.0,Positive
503,20,Female,Undergraduate,Netherlands,3.8,Instagram,No,8.2,8.0,Positive
504,22,Male,Graduate,New Zealand,4.7,Instagram,Yes,7.5,7.0,Negative
505,19,Female,Undergraduate,Singapore,5.1,TikTok,Yes,7.0,6.0,Negative
506,21,Male,Graduate,Malaysia,5.5,WhatsApp,Yes,6.8,6.0,Negative
507,20,Female,Undergraduate,UAE,6.5,Instagram,Yes,6.5,5.0,Negative
508,22,Male,Graduate,Poland,4.2,Facebook,No,7.9,7.0,Positive
509,19,Female,Undergraduate,India,6.8,WhatsApp,Yes,6.0,5.0,Negative
510,21,Male,Graduate,Canada,4.8,Instagram,Yes,7.4,7.0,Negative
511,20,Female,Undergraduate,Brazil,6.1,Instagram,Yes,6.4,6.0,Negative
512,22,Male,Graduate,China,4.4,WeChat,No,7.9,7.0,Positive
513,19,Female,Undergraduate,Netherlands,3.7,TikTok,No,8.3,8.0,Positive
514,21,Male,Graduate,New Zealand,4.6,Instagram,Yes,7.6,7.0,Negative
515,20,Female,Undergraduate,Singapore,5.2,TikTok,Yes,6.9,6.0,Negative
516,22,Male,Graduate,Malaysia,5.6,WhatsApp,Yes,6.7,6.0,Negative
517,19,Female,Undergraduate,UAE,6.6,Instagram,Yes,6.4,5.0,Negative
518,21,Male,Graduate,Poland,4.1,Facebook,No,8.0,7.0,Positive
519,20,Female,Undergraduate,India,6.9,WhatsApp,Yes,5.9,5.0,Negative
520,22,Male,Graduate,Canada,4.7,TikTok,Yes,7.5,7.0,Negative
521,19,Female,Undergraduate,Brazil,6.0,WhatsApp,Yes,6.5,6.0,Negative
522,21,Male,Graduate,China,4.3,WeChat,No,8.0,7.0,Positive
523,20,Female,Undergraduate,Netherlands,3.6,Instagram,No,8.4,8.0,Positive
524,22,Male,Graduate,New Zealand,4.5,Facebook,Yes,7.7,7.0,Negative
525,19,Female,Undergraduate,Singapore,5.3,TikTok,Yes,6.8,6.0,Negative
526,21,Male,Graduate,Malaysia,5.7,WhatsApp,Yes,6.6,6.0,Negative
527,20,Female,Undergraduate,UAE,6.7,Instagram,Yes,6.3,5.0,Negative
528,22,Male,Graduate,Poland,4.0,Facebook,No,8.1,7.0,Positive
529,19,Female,Undergraduate,India,7.0,WhatsApp,Yes,5.8,5.0,Negative
530,21,Male,Graduate,Canada,4.6,Instagram,Yes,7.6,7.0,Negative
531,20,Female,Undergraduate,Brazil,5.9,TikTok,Yes,6.6,6.0,Negative
532,22,Male,Graduate,China,4.2,WeChat,No,8.1,7.0,Positive
533,19,Female,Undergraduate,Netherlands,3.5,Instagram,No,8.5,8.0,Positive
534,21,Male,Graduate,New Zealand,4.4,Facebook,Yes,7.8,7.0,Negative
535,20,Female,Undergraduate,Singapore,5.4,TikTok,Yes,6.7,6.0,Negative
536,22,Male,Graduate,Malaysia,5.8,WhatsApp,Yes,6.5,6.0,Negative
537,19,Female,Undergraduate,UAE,6.8,Instagram,Yes,6.2,5.0,Negative
538,21,Male,Graduate,Poland,3.9,Facebook,No,8.2,7.0,Positive
539,20,Female,Undergraduate,India,7.1,WhatsApp,Yes,5.7,5.0,Negative
540,22,Male,Graduate,Canada,4.5,TikTok,Yes,7.7,7.0,Negative
541,19,Female,Undergraduate,Brazil,5.8,WhatsApp,Yes,6.7,6.0,Negative
542,21,Male,Graduate,China,4.1,WeChat,No,8.2,7.0,Positive
543,20,Female,Undergraduate,Netherlands,3.4,Instagram,No,8.6,8.0,Positive
544,22,Male,Graduate,New Zealand,4.3,Instagram,Yes,7.9,7.0,Negative
545,19,Female,Undergraduate,Singapore,5.5,TikTok,Yes,6.6,6.0,Negative
546,21,Male,Graduate,Malaysia,5.9,WhatsApp,Yes,6.4,6.0,Negative
547,20,Female,Undergraduate,UAE,6.9,Instagram,Yes,6.1,5.0,Negative
548,22,Male,Graduate,Poland,3.8,Facebook,No,8.3,7.0,Positive
549,19,Female,Undergraduate,India,7.2,WhatsApp,Yes,5.6,5.0,Negative
550,21,Male,Graduate,Canada,4.4,Instagram,Yes,7.8,7.0,Negative
551,20,Female,Undergraduate,Brazil,5.7,TikTok,Yes,6.8,6.0,Negative
552,22,Male,Graduate,China,4.0,WeChat,No,8.3,7.0,Positive
553,19,Female,Undergraduate,Netherlands,3.3,Instagram,No,8.7,8.0,Positive
554,21,Male,Graduate,New Zealand,4.2,Facebook,Yes,8.0,7.0,Negative
555,20,Female,Undergraduate,Singapore,5.6,TikTok,Yes,6.5,6.0,Negative
556,22,Male,Graduate,Malaysia,6.0,WhatsApp,Yes,6.3,6.0,Negative
557,19,Female,Undergraduate,UAE,7.0,Instagram,Yes,6.0,5.0,Negative
558,21,Male,Graduate,Poland,3.7,Facebook,No,8.4,7.0,Positive
559,20,Female,Undergraduate,India,7.3,WhatsApp,Yes,5.5,5.0,Negative
560,22,Male,Graduate,Canada,4.3,TikTok,Yes,7.9,7.0,Negative
561,19,Female,Undergraduate,Brazil,5.6,WhatsApp,Yes,6.9,6.0,Negative
562,21,Male,Graduate,China,3.9,WeChat,No,8.4,7.0,Positive
563,20,Female,Undergraduate,Netherlands,3.2,Instagram,No,8.8,8.0,Positive
564,22,Male,Graduate,New Zealand,4.1,Instagram,Yes,8.1,7.0,Negative
565,19,Female,Undergraduate,Singapore,5.7,TikTok,Yes,6.4,6.0,Negative
566,21,Male,Graduate,Malaysia,6.1,WhatsApp,Yes,6.2,6.0,Negative
567,20,Female,Undergraduate,UAE,7.1,Instagram,Yes,5.9,5.0,Negative
568,22,Male,Graduate,Poland,3.6,Facebook,No,8.5,7.0,Positive
569,19,Female,Undergraduate,India,7.4,WhatsApp,Yes,5.4,5.0,Negative
570,21,Male,Graduate,Canada,4.2,Instagram,Yes,8.0,7.0,Negative
571,20,Female,Undergraduate,Spain,6.1,Instagram,Yes,7.2,5.0,Negative
572,23,Male,Graduate,Denmark,3.8,Twitter,No,7.8,8.0,Positive
573,19,Female,Undergraduate,Ireland,5.5,TikTok,Yes,6.8,6.0,Negative
574,22,Male,Graduate,India,7.2,Facebook,Yes,5.9,4.0,Negative
575,21,Female,Undergraduate,Switzerland,4.2,Instagram,No,7.5,7.0,Positive
576,24,Male,Graduate,Turkey,6.8,TikTok,Yes,6.2,5.0,Negative
577,20,Female,Undergraduate,USA,5.9,Instagram,Yes,6.7,6.0,Negative
578,22,Male,Graduate,Mexico,6.5,Facebook,Yes,6.1,5.0,Negative
579,19,Female,Undergraduate,France,4.7,Twitter,No,7.4,7.0,Positive
580,23,Male,Graduate,Canada,5.2,Instagram,Yes,7.0,6.0,Negative
581,21,Female,Undergraduate,UK,6.3,TikTok,Yes,6.4,5.0,Negative
582,24,Male,Graduate,Italy,4.9,Facebook,No,7.3,7.0,Positive
583,20,Female,Undergraduate,Russia,6.7,Instagram,Yes,6.0,5.0,Negative
584,22,Male,Graduate,China,5.8,WeChat,Yes,6.5,6.0,Negative
585,19,Female,Undergraduate,Japan,4.5,Twitter,No,7.6,8.0,Positive
586,23,Male,Graduate,Poland,6.4,Facebook,Yes,6.3,5.0,Negative
587,21,Female,Undergraduate,Finland,4.1,Instagram,No,7.7,7.0,Positive
588,24,Male,Graduate,Spain,6.6,TikTok,Yes,6.2,5.0,Negative
589,20,Female,Undergraduate,Denmark,4.4,Instagram,No,7.4,7.0,Positive
590,22,Male,Graduate,Ireland,5.7,Twitter,Yes,6.8,6.0,Negative
591,19,Female,Undergraduate,India,7.0,Instagram,Yes,5.8,4.0,Negative
592,23,Male,Graduate,Switzerland,4.3,Facebook,No,7.5,7.0,Positive
593,21,Female,Undergraduate,Turkey,6.9,TikTok,Yes,6.1,5.0,Negative
594,24,Male,Graduate,USA,5.6,Instagram,Yes,6.9,6.0,Negative
595,20,Female,Undergraduate,Mexico,6.2,Facebook,Yes,6.3,5.0,Negative
596,21,Male,Undergraduate,France,5.8,Instagram,Yes,6.7,6.0,Negative
597,23,Female,Graduate,Canada,4.9,TikTok,No,7.3,7.0,Positive
598,20,Male,Undergraduate,UK,6.4,Facebook,Yes,6.2,5.0,Negative
599,22,Female,Graduate,Italy,5.1,Twitter,No,7.1,7.0,Positive
600,19,Male,Undergraduate,Russia,6.7,Instagram,Yes,6.0,4.0,Negative
601,24,Female,Graduate,China,5.5,WeChat,Yes,6.8,6.0,Negative
602,21,Male,Undergraduate,Japan,4.3,Twitter,No,7.6,8.0,Positive
603,23,Female,Graduate,Poland,6.2,Instagram,Yes,6.4,5.0,Negative
604,20,Male,Undergraduate,Finland,4.5,Facebook,No,7.4,7.0,Positive
605,22,Female,Graduate,Spain,6.3,TikTok,Yes,6.3,5.0,Negative
606,19,Male,Undergraduate,Denmark,4.7,Instagram,No,7.2,7.0,Positive
607,24,Female,Graduate,Ireland,5.9,Twitter,Yes,6.6,6.0,Negative
608,21,Male,Undergraduate,India,7.1,Facebook,Yes,5.7,4.0,Negative
609,23,Female,Graduate,Switzerland,4.4,Instagram,No,7.4,7.0,Positive
610,20,Male,Undergraduate,Turkey,6.6,TikTok,Yes,6.2,5.0,Negative
611,22,Female,Graduate,USA,5.4,Instagram,Yes,6.9,6.0,Negative
612,19,Male,Undergraduate,Mexico,6.5,Facebook,Yes,6.1,5.0,Negative
613,24,Female,Graduate,France,4.8,Twitter,No,7.3,7.0,Positive
614,21,Male,Undergraduate,Canada,5.7,Instagram,Yes,6.7,6.0,Negative
615,23,Female,Graduate,UK,6.1,TikTok,Yes,6.4,5.0,Negative
616,20,Male,Undergraduate,Italy,4.6,Facebook,No,7.2,7.0,Positive
617,22,Female,Graduate,Russia,6.8,Instagram,Yes,5.9,4.0,Negative
618,19,Male,Undergraduate,China,5.6,WeChat,Yes,6.8,6.0,Negative
619,24,Female,Graduate,Japan,4.2,Twitter,No,7.5,8.0,Positive
620,21,Male,Undergraduate,Poland,6.3,TikTok,Yes,6.3,5.0,Negative
621,23,Female,Graduate,Finland,4.4,Instagram,No,7.4,7.0,Positive
622,20,Male,Undergraduate,Spain,6.5,Facebook,Yes,6.2,5.0,Negative
623,22,Female,Graduate,Denmark,4.6,Twitter,No,7.3,7.0,Positive
624,19,Male,Undergraduate,Ireland,5.8,Instagram,Yes,6.6,6.0,Negative
625,24,Female,Graduate,India,7.0,TikTok,Yes,5.8,4.0,Negative
626,21,Male,Undergraduate,Switzerland,4.5,Facebook,No,7.3,7.0,Positive
627,23,Female,Graduate,Turkey,6.7,Instagram,Yes,6.1,5.0,Negative
628,20,Male,Undergraduate,USA,5.5,Twitter,Yes,6.8,6.0,Negative
629,22,Female,Graduate,Mexico,6.4,Facebook,Yes,6.2,5.0,Negative
630,19,Male,Undergraduate,France,4.7,Instagram,No,7.2,7.0,Positive
631,24,Female,Graduate,Canada,5.6,TikTok,Yes,6.7,6.0,Negative
632,21,Male,Undergraduate,UK,6.2,Facebook,Yes,6.3,5.0,Negative
633,23,Female,Graduate,Italy,4.8,Twitter,No,7.1,7.0,Positive
634,20,Male,Undergraduate,Russia,6.9,Instagram,Yes,5.9,4.0,Negative
635,22,Female,Graduate,China,5.7,WeChat,Yes,6.7,6.0,Negative
636,19,Male,Undergraduate,Japan,4.4,Twitter,No,7.4,8.0,Positive
637,24,Female,Graduate,Poland,6.1,TikTok,Yes,6.4,5.0,Negative
638,21,Male,Undergraduate,Finland,4.3,Instagram,No,7.5,7.0,Positive
639,23,Female,Graduate,Spain,6.4,Facebook,Yes,6.2,5.0,Negative
640,20,Male,Undergraduate,Denmark,4.5,Twitter,No,7.3,7.0,Positive
641,22,Female,Graduate,Ireland,5.9,Instagram,Yes,6.5,6.0,Negative
642,19,Male,Undergraduate,India,7.2,TikTok,Yes,5.7,4.0,Negative
643,24,Female,Graduate,Switzerland,4.6,Facebook,No,7.2,7.0,Positive
644,21,Male,Undergraduate,Turkey,6.8,Instagram,Yes,6.0,5.0,Negative
645,23,Female,Graduate,USA,5.3,Twitter,Yes,6.8,6.0,Negative
646,22,Male,Graduate,Mexico,6.3,Facebook,Yes,6.2,5.0,Negative
647,20,Female,Undergraduate,France,4.8,Instagram,No,7.1,7.0,Positive
648,23,Male,Graduate,Canada,5.7,TikTok,Yes,6.6,6.0,Negative
649,21,Female,Undergraduate,UK,6.2,Twitter,Yes,6.3,5.0,Negative
650,24,Male,Graduate,Italy,4.7,Facebook,No,7.2,7.0,Positive
651,19,Female,Undergraduate,Russia,6.8,Instagram,Yes,5.9,4.0,Negative
652,22,Male,Graduate,China,5.6,WeChat,Yes,6.7,6.0,Negative
653,20,Female,Undergraduate,Japan,4.3,Twitter,No,7.5,8.0,Positive
654,23,Male,Graduate,Poland,6.2,TikTok,Yes,6.3,5.0,Negative
655,21,Female,Undergraduate,Finland,4.4,Instagram,No,7.4,7.0,Positive
656,24,Male,Graduate,Spain,6.5,Facebook,Yes,6.1,5.0,Negative
657,19,Female,Undergraduate,Denmark,4.6,Twitter,No,7.3,7.0,Positive
658,22,Male,Graduate,Ireland,5.8,Instagram,Yes,6.6,6.0,Negative
659,20,Female,Undergraduate,India,7.1,TikTok,Yes,5.8,4.0,Negative
660,23,Male,Graduate,Switzerland,4.5,Facebook,No,7.3,7.0,Positive
661,21,Female,Undergraduate,Turkey,6.7,Instagram,Yes,6.0,5.0,Negative
662,24,Male,Graduate,USA,5.4,Twitter,Yes,6.8,6.0,Negative
663,19,Female,Undergraduate,Mexico,6.4,TikTok,Yes,6.2,5.0,Negative
664,22,Male,Graduate,France,4.7,Facebook,No,7.2,7.0,Positive
665,20,Female,Undergraduate,Canada,5.6,Instagram,Yes,6.7,6.0,Negative
666,23,Male,Graduate,UK,6.3,Twitter,Yes,6.2,5.0,Negative
667,21,Female,Undergraduate,Italy,4.8,TikTok,No,7.1,7.0,Positive
668,24,Male,Graduate,Russia,6.9,Instagram,Yes,5.9,4.0,Negative
669,19,Female,Undergraduate,China,5.7,WeChat,Yes,6.7,6.0,Negative
670,22,Male,Graduate,Japan,4.4,Twitter,No,7.4,8.0,Positive
671,20,Female,Undergraduate,Poland,6.1,Facebook,Yes,6.4,5.0,Negative
672,23,Male,Graduate,Finland,4.3,Instagram,No,7.5,7.0,Positive
673,21,Female,Undergraduate,Spain,6.4,TikTok,Yes,6.2,5.0,Negative
674,24,Male,Graduate,Denmark,4.5,Twitter,No,7.3,7.0,Positive
675,19,Female,Undergraduate,Ireland,5.9,Instagram,Yes,6.5,6.0,Negative
676,22,Male,Graduate,India,7.2,Facebook,Yes,5.7,4.0,Negative
677,20,Female,Undergraduate,Switzerland,4.6,TikTok,No,7.2,7.0,Positive
678,23,Male,Graduate,Turkey,6.8,Instagram,Yes,6.0,5.0,Negative
679,21,Female,Undergraduate,USA,5.3,Twitter,Yes,6.8,6.0,Negative
680,24,Male,Graduate,Mexico,6.2,Facebook,Yes,6.3,5.0,Negative
681,19,Female,Undergraduate,France,4.7,Instagram,No,7.2,7.0,Positive
682,22,Male,Graduate,Canada,5.8,TikTok,Yes,6.6,6.0,Negative
683,20,Female,Undergraduate,UK,6.1,Twitter,Yes,6.4,5.0,Negative
684,23,Male,Graduate,Italy,4.8,Facebook,No,7.1,7.0,Positive
685,21,Female,Undergraduate,Russia,6.7,Instagram,Yes,6.0,4.0,Negative
686,24,Male,Graduate,China,5.5,WeChat,Yes,6.8,6.0,Negative
687,19,Female,Undergraduate,Japan,4.2,Twitter,No,7.5,8.0,Positive
688,22,Male,Graduate,Poland,6.3,TikTok,Yes,6.2,5.0,Negative
689,20,Female,Undergraduate,Finland,4.4,Instagram,No,7.4,7.0,Positive
690,23,Male,Graduate,Spain,6.5,Facebook,Yes,6.1,5.0,Negative
691,21,Female,Undergraduate,Denmark,4.6,Twitter,No,7.3,7.0,Positive
692,24,Male,Graduate,Ireland,5.9,Instagram,Yes,6.5,6.0,Negative
693,19,Female,Undergraduate,India,7.0,TikTok,Yes,5.8,4.0,Negative
694,22,Male,Graduate,Switzerland,4.5,Facebook,No,7.3,7.0,Positive
695,20,Female,Undergraduate,Turkey,6.6,Instagram,Yes,6.1,5.0,Negative
696,23,Male,Graduate,USA,5.5,Twitter,Yes,6.7,6.0,Negative
697,21,Female,Undergraduate,Mexico,6.3,TikTok,Yes,6.2,5.0,Negative
698,24,Male,Graduate,France,4.8,Facebook,No,7.1,7.0,Positive
699,19,Female,Undergraduate,Canada,5.7,Instagram,Yes,6.6,6.0,Negative
700,22,Male,Graduate,UK,6.2,Twitter,Yes,6.3,5.0,Negative
